,sta0_datasz,sta10_datasz,sta2_datasz,sta4_datasz,sta3_datasz,sta1_datasz,sta6_datasz,sta5_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta1,training_time_sta1,host_consumption_sta7,training_time_sta7,consumption_sta8,consumption_sta4,consumption_sta10,consumption_sta9,consumption_sta6,consumption_sta1,consumption_sta2,consumption_sta0,consumption_sta5,consumption_sta3,consumption_sta7,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta5,training_time_sta5,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
58,,,,,,,,,,,,,,,,,,,,,,413137004,8.748295307159424,558402623,13.568814039230347,26782.47914502649,24447.902696648303,27461.296242887624,26711.899497485527,24286.86609328437,20962.08614839104,24456.063378067658,22199.737699387922,24341.597532962347,23985.86897561142,22429.155707757713,0.9776191548867659,427992068.0,9.105958223342896,557028787.0,13.491394758224487,506366807.0,11.52043104171753,451289799.0,9.687082290649414
59,,,,,,,,,,,,,,,,,,451622684.0,10.886263608932495,,,421310628,10.046898126602173,520866647,13.321454763412476,27182.110980713474,24792.672362348618,27858.011483558137,27123.14456178665,24642.89309027094,21286.06984940299,24833.300481720496,22543.950536211538,24742.91920985784,24344.673607463974,22761.223422796826,0.9741716547445818,431090144.0,10.299142837524414,512078035.0,12.969188213348389,526840693.0,13.59375786781311,,
60,,,,,,,,,,,,,,,,,,389467204.0,10.597681045532227,,,363432846,9.819141387939453,453435241,13.267585277557373,27585.743995622142,25094.227097189374,28277.499008078667,27529.647566988097,25057.38983874519,21590.009954517536,25104.606358230532,22868.232190274048,25041.61692559267,24692.591120605735,23094.082426385987,0.9336598678068682,376284620.0,10.181757688522339,,,455074946.0,13.336162328720093,,
61,,,,,,,,,,,,,,,,,,443390589.0,10.894293308258057,,,411258285,10.011436700820923,515961814,13.371561050415039,27982.98202785629,25459.28913142963,28661.805758474427,27916.30885910908,25467.094903111516,21891.92483997124,25379.196651216163,23193.87787462044,25376.825321924014,25048.32571872834,23444.568623976567,0.9401351321827282,424627697.0,10.352668762207031,507199446.0,13.029430150985718,521837104.0,13.657427787780762,,
62,,,,,,,,,,,,,,,,,,,,,,471045608,10.389709949493408,557760963,13.617560386657715,28405.8710511247,25814.19419795119,29050.70306579855,28324.135681457352,25816.621615441352,22227.167927043592,25834.68738867311,23561.527887931894,25757.549569619092,25427.36896306947,23792.56214597528,0.9548320716077631,426908880.0,9.09299635887146,555858990.0,13.516083240509033,503627068.0,11.459780931472778,451819400.0,9.728023529052734
63,,,,,,,,,,,,,,199322854.0,3.8287458419799805,,,484192791.0,10.588186979293823,,,466152798,10.104530572891235,559075290,13.16088581085205,28798.725290638453,26240.50915126998,29457.112338358835,28724.547409458133,26183.95587930395,22534.51359516727,26210.481510119513,23894.413559270426,26142.387522782392,25808.889412164743,24152.615502151788,0.9744287404147062,478594356.0,10.442497968673706,544540781.0,12.604169368743896,567736889.0,13.594610452651978,,
64,,,,,,,,,,,,,,,,,,452623414.0,10.917522192001343,,,418530484,9.992478847503662,522056525,13.26734209060669,29189.5928846674,26667.814303171323,29903.859493783155,29125.410920904324,26602.741699957347,22836.82177312194,26560.86981329443,24219.415631471536,26522.952760542805,26173.32775591865,24505.51074869489,0.9368309053507718,429820372.0,10.281352996826172,515128014.0,13.011858940124512,529663317.0,13.6294584274292,,
65,,,,,,,,,,,,,,,,,,,,,,416617281,8.730425357818604,565108722,13.611492395401001,29800.466065128818,27160.9621480786,30420.649441346723,29687.287314383128,27096.501452170698,23253.51724935932,27151.727583520606,24661.23044764459,27082.562919389322,26646.72012767591,25008.168489141073,0.9575761231509122,435191086.0,9.150150775909424,563543845.0,13.544063091278076,679809539.0,20.655516624450684,458950852.0,9.713982582092285
66,,,,,,,,,,,,,,,,,,,,,,358727658,9.803463697433472,466625271,13.516413688659668,30104.61397524887,27429.018699184828,30871.010269260973,30005.82954499732,27360.19538175412,23552.11563711161,27552.00866382685,24979.60070177193,27451.254291810455,27000.61957634481,25328.01539126604,0.9703027714382518,367300024.0,10.04434585571289,463614719.0,13.362121820449829,462383948.0,13.309321641921997,,
67,,,,,,,,,,,,,,,,,,390088662.0,10.622910976409912,,,366529762,9.896677017211914,453495910,13.245007276535034,30546.279825985086,27716.846429367964,31295.511816728806,30420.72388164572,27718.217574925682,23862.726664641013,27842.253821571365,25305.019505504784,27791.340898177335,27354.797314628202,25663.148049906136,0.9398017796603116,372215112.0,10.05840516090393,,,456708364.0,13.38176417350769,,
68,,,,,,,,,,,,,,171766467.0,3.643240451812744,,,423789870.0,10.389606475830078,,,407024898,9.884554624557495,485348550,12.89370083808899,30961.542447506545,28122.01310654218,31692.557340948584,30840.121772005386,28147.32250124087,24172.05119922348,28128.97546830186,25633.43112249928,28141.153225189286,27699.326346345326,26036.96646027138,0.937752902507782,416822297.0,10.152315855026245,,,496559947.0,13.3936185836792,,
69,,,,,,,,,,,,,,214434754.0,3.8128268718719482,,,,,,,456601248,8.873745679855347,595283083,13.358227729797363,31378.389921648246,28661.051849040297,32082.559136305135,31274.92916227908,28507.48805076415,24526.461238008706,28537.688103994464,26002.401223294128,28515.409559401993,28085.729134069396,26376.76662003462,0.9654071981256659,474356879.0,9.264703750610352,589129840.0,13.064707517623901,555568525.0,11.750053882598877,500327699.0,9.894990682601929
