,sta0_datasz,sta1_datasz,sta4_datasz,sta3_datasz,sta2_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta7_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta8,training_time_sta8,host_consumption_sta0,training_time_sta0,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta1,training_time_sta1,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta0,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta1,consumption_sta3,consumption_sta5,consumption_sta7,mean_acc,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7
47,,,,,,,,,,,,1.0335163987163462e-07,,,43206493.0,0.5657870769500732,114370862.0,1.6745483875274658,83647369.0,1.0552589893341064,110432945.0,1.5557529926300049,126086653.0,2.1254494190216064,,,112126788.0,1.6220927238464355,19446.248526435742,16391.16842906577,19186.663384445892,14290.59604303135,18539.80828566092,17860.891040298044,16531.992556223304,13034.76046225785,14740.48300224984,15394.151469163375,13633.280688723653,0.9660919633778658,108776394.0,1.510274887084961,,,91335582.0,1.1803903579711914
48,,,,,,,,,,,,9.919777960349854e-08,66429700.0,0.6789243221282959,62905235.0,0.6183946132659912,121953423.0,1.4019780158996582,104708839.0,1.0936229228973389,136020343.0,1.7154409885406494,112440264.0,1.215996503829956,,,80892860.0,0.8498554229736328,19750.890993366284,16718.59369340648,19765.94853796368,14526.63658426406,18847.08746909801,18235.968327397848,16838.664379185448,13263.299046695927,15004.559531077424,15637.506557512621,13964.69897405743,0.9687295230952176,128449134.0,1.5549910068511963,,,145412652.0,2.0604209899902344
49,,,,,,,,,,,,9.723726713166836e-08,,,65176896.0,0.6326828002929688,,,117077031.0,1.1740479469299316,147822742.0,1.646765947341919,157522790.0,1.8792927265167236,145073542.0,1.608217477798462,80479835.0,0.8438808917999268,20129.16240789593,16957.74485798017,20071.016325597993,14815.480046899189,19167.411579634372,18475.399695519965,17139.48821732101,13684.878050893045,15356.535476486382,15887.499299684685,14136.725361878503,0.9692670377818021,146707693.0,1.6377954483032227,131072723.0,1.3677356243133545,159295124.0,2.0056662559509277
50,,,,,,,,,,,,1.207822860393245e-07,63060080.0,0.6031820774078369,71034974.0,0.6343793869018555,146926381.0,1.5741958618164062,122509818.0,1.1698641777038574,152807776.0,1.6524405479431152,166292970.0,1.9895119667053223,,,97298701.0,0.9512648582458496,20517.903972186232,17405.25686039975,20519.770794946297,15061.87103725681,19526.43715560634,18877.097076494567,17461.949394156745,13878.835689899237,15617.655958058203,16173.728966749133,14473.45479408349,0.9692878777330572,151665017.0,1.6493394374847412,164992620.0,1.9605073928833008,132590237.0,1.3011126518249512
51,,,,,,,,,,,,1.1349753669745879e-07,74115106.0,0.6667766571044922,82889192.0,0.7003796100616455,113264542.0,1.0269885063171387,142478028.0,1.2114245891571045,150877665.0,1.31105637550354,,,171464893.0,1.662651777267456,164607184.0,1.504079818725586,20813.56408642204,17645.31972470238,20940.931756100756,15351.036066439214,19850.763628479832,19255.823292742574,17667.27995917146,14200.595793821025,15892.142911344059,16360.493406229816,14632.679794912332,0.9700720526955344,171588672.0,1.8290798664093018,160995193.0,1.4324512481689453,154577546.0,1.3436384201049805
52,,,,,,,,,,,,1.5298098709193475e-07,,,86328576.0,0.743180513381958,104955663.0,0.9809737205505371,,,158993307.0,1.6434547901153564,167725035.0,1.8636903762817383,158042930.0,1.6171557903289795,98604911.0,0.9163298606872559,21194.002726160994,18057.70502411323,21418.76286693141,15720.958358805417,20133.829399495065,19698.483618601367,18009.563782157322,14375.636286302,16060.24098694177,16647.209884899956,15011.408632983006,0.9704979170452465,164621771.0,1.8822927474975586,147684253.0,1.416743516921997,136265459.0,1.2616782188415527
53,,,,,,,,,,,,1.4165494499488124e-07,82240207.0,0.7484297752380371,88594256.0,0.7597508430480957,115514841.0,1.0586133003234863,,,180150662.0,1.734659194946289,160746232.0,1.439394235610962,165064274.0,1.4931693077087402,161036453.0,1.4608635902404785,21596.90356772362,18433.991366480022,21685.357843353526,15879.885835989357,20571.865835585395,20148.159838491436,18344.866400449595,14580.702423986017,16407.14362179972,17064.271110375896,15414.280185923517,0.9707909985022112,174774943.0,1.65500807762146,169842827.0,1.531895399093628,190325807.0,2.084458112716675
54,,,,,,,,,,,,1.7134092665433551e-07,62767967.0,0.6019415855407715,68469368.0,0.6177513599395752,94331058.0,0.9478049278259277,,,,,150546245.0,1.8503837585449219,141454472.0,1.606562852859497,134716757.0,1.4728987216949463,21992.309685963795,18655.085839107225,22172.672944290538,16410.60467797763,21071.03856687678,20634.174519606662,18676.02047846155,14823.625929347267,16793.332159380083,17478.561168482214,15605.779991003848,0.9716268127614801,145453424.0,1.7735767364501953,128676855.0,1.3554918766021729,152042579.0,1.9425950050354004
55,,,,,,,,,,,,1.0952834164816795e-07,,,,,145750664.0,1.5003366470336914,130043734.0,1.232269048690796,160049518.0,1.739377737045288,131490203.0,1.3090786933898926,155001007.0,1.6445684432983398,144643551.0,1.475531816482544,22378.49058950022,19197.967281166544,22623.885622005597,16633.772519595896,21498.747303046468,20895.02252390095,18984.675208195677,15061.018103200895,17082.632414286334,17779.78918382757,15933.887889430885,0.9719918045130643,155502044.0,1.6538865566253662,169012629.0,2.0396535396575928,139195994.0,1.3481321334838867
56,,,,,,,,,,,,1.3330651445344837e-07,95097047.0,0.8881187438964844,77582260.0,0.6928145885467529,156514675.0,1.4900290966033936,,,167027710.0,1.7227084636688232,152689794.0,1.4165232181549072,158739828.0,1.5019567012786865,154895355.0,1.4615840911865234,22690.18370496414,19446.71863361403,23066.96292027396,16914.32786414945,21891.552694272315,21304.171062300928,19290.48164545767,15302.128782640812,17406.661711309178,18071.085817355088,16188.07468485184,0.9719464345411821,169689019.0,1.8594682216644287,176337378.0,1.984861135482788,149367110.0,1.346329689025879
57,,,,,,,,,,,,1.5398416597559135e-07,,,57651464.0,0.5915918350219727,137131790.0,1.5087270736694336,,,118904054.0,1.222224473953247,157646142.0,1.9209179878234863,149211533.0,1.6980054378509521,137152359.0,1.4840242862701416,22959.015136506718,19858.77567551761,23457.813540553023,17173.51331553565,22290.316507372794,21722.683549972382,19487.701209604777,15520.519373561165,17744.493327724133,18259.335222759044,16386.315864301734,0.9726276885379445,145513665.0,1.614151954650879,130630891.0,1.3680739402770996,158622274.0,2.011838674545288
58,,,,,,,,,,,,7.892847140773235e-08,44266244.0,0.6130216121673584,45838567.0,0.6180210113525391,56976539.0,0.8221805095672607,70568911.0,1.1540234088897705,85788355.0,1.5532681941986084,,,,,83868865.0,1.4695703983306885,23355.25651077023,20266.422793298614,23764.133534028664,17350.06907938263,22543.50297754826,22153.097925134018,19895.713275987742,15661.335806810639,17931.595442513917,18637.76746002378,16682.71105504443,0.9733480865305121,86970846.0,1.6546063423156738,,,,
59,,,,,,,,,,,,1.3155627770383993e-07,66983105.0,0.6215503215789795,72742490.0,0.6421608924865723,110997030.0,1.0403399467468262,139855355.0,1.3129515647888184,134897482.0,1.2361083030700684,,,155893583.0,1.5604112148284912,99048636.0,0.9255893230438232,23656.036862843688,20469.461999106796,24188.28600060524,17587.865253046697,22956.604800200155,22391.326686730335,20105.079070106294,15906.103463659272,18251.45538021556,18845.42412492658,16839.17765296522,0.9734955484216864,,,149442855.0,1.4242985248565674,139713143.0,1.2934350967407227
60,,,,,,,,,,,,1.2847628901679289e-07,63199668.0,0.6275217533111572,,,97044857.0,0.9697551727294922,,,130731843.0,1.2687621116638184,163105723.0,1.9059913158416748,152493262.0,1.6567792892456055,142121157.0,1.4608187675476074,24045.127427729607,20868.095655633355,24621.77609636939,17851.53787173333,23240.208586778066,22815.924635676878,20535.57119861917,16118.072591571876,18443.530544967212,19120.944930101086,17227.857679768753,0.9733969352462075,161548780.0,1.9281156063079834,165552311.0,1.9858355522155762,132622890.0,1.2839996814727783
61,,,,,,,,,,,,1.0536874891864076e-07,74493522.0,0.6717770099639893,73446407.0,0.6284854412078857,151561562.0,1.4212069511413574,134168419.0,1.1619079113006592,,,142586854.0,1.2873132228851318,,,100176318.0,0.9185609817504883,24396.85983506758,21078.989292438095,24895.562699460937,18129.202186531038,23693.49547083377,23070.783055275715,20817.660071125418,16436.5080903846,18758.573135123253,19337.935750466208,17463.02831682647,0.9739107435399835,157485742.0,1.710127592086792,149941572.0,1.3661763668060303,144424924.0,1.2806622982025146
62,,,,,,,,,,,,1.2282222435451739e-07,53413071.0,0.6618475914001465,55018170.0,0.6461353302001953,108878811.0,1.5471148490905762,94773195.0,1.259016513824463,123269216.0,1.8201849460601807,130135225.0,2.0076746940612793,119890684.0,1.7467091083526611,106746614.0,1.50502347946167,24952.004531897535,21589.777598577926,25338.502901801145,18374.25007866546,24075.376700721925,23479.954676857586,21258.667258960013,16764.086909538735,19023.807329218926,19704.477414093268,17929.958430629966,0.9740449352697893,,,134181907.0,2.127596139907837,133361719.0,2.1230485439300537
63,,,,,,,,,,,,1.3492942808594014e-07,72999019.0,0.7117934226989746,82588106.0,0.7566525936126709,102819256.0,0.9994759559631348,136228045.0,1.2380573749542236,153883579.0,1.4481945037841797,156069119.0,1.4878933429718018,158271628.0,1.5101025104522705,114879344.0,1.0790984630584717,25359.661677429864,21862.96783743278,25771.00138085325,18634.985965106396,24447.184961172818,23867.437004165113,21589.777122959174,16977.964053107644,19288.88098304998,19971.748891748706,18228.891389230896,0.9744695750149813,,,177050877.0,2.0478103160858154,177274876.0,2.0809779167175293
64,,,,,,,,,,,,9.327860722721614e-08,72608518.0,0.6535260677337646,77644027.0,0.6610474586486816,107473296.0,0.994450569152832,128466651.0,1.1495862007141113,163564644.0,1.7939271926879883,141671696.0,1.3203799724578857,149690779.0,1.437126874923706,149016220.0,1.4309577941894531,25844.945341569506,22294.19800033315,26230.522293061713,19011.32138182213,24954.705952998094,24310.671680859414,21946.950329477666,17331.17428993808,19705.727401709595,20300.742673247547,18597.503734158206,0.9752341671423479,,,174803447.0,2.0918235778808594,173101120.0,2.097839117050171
65,,,,,,,,,,,,1.2531622343953458e-07,71649719.0,0.6553506851196289,85049281.0,0.7296690940856934,112168963.0,1.0403878688812256,143368224.0,1.2627325057983398,147898975.0,1.3304071426391602,,,166333619.0,1.6598186492919922,157947472.0,1.4905478954315186,26371.96394759194,22725.82199609309,26686.158560259122,19344.757767586958,25421.17659605226,24774.07445032534,22163.599701184598,17558.47479395769,20105.13347583665,20506.56819618066,18789.77696054522,0.975673187862743,168547298.0,1.7947468757629395,177762240.0,2.002761125564575,150840373.0,1.3560941219329834
66,,,,,,,,,,,,1.312957513983344e-07,73121639.0,0.6769092082977295,82032993.0,0.7131526470184326,160025164.0,1.4936878681182861,,,147907764.0,1.313918113708496,154576447.0,1.4032790660858154,170836171.0,1.658130168914795,108887904.0,1.0068371295928955,26681.907177818943,23077.033264096513,27148.879882496738,19714.190628994613,25704.578447309585,25200.417764299917,22615.327968978316,17723.77318179914,20280.470604567297,20856.41299346743,19164.486070650648,0.9757917089895769,169379083.0,1.6702945232391357,184979934.0,2.045616865158081,156634242.0,1.4076972007751465
67,,,,,,,,,,,,1.452888551774006e-07,73212581.0,0.6632688045501709,,,108100859.0,0.991438627243042,138892833.0,1.1720671653747559,145239191.0,1.2552692890167236,177456333.0,1.8808190822601318,157355249.0,1.4187674522399902,158746480.0,1.4453322887420654,27152.179086980304,23333.905641308746,27408.672369829015,19881.164464912013,26099.175996399343,25478.040814205295,23018.758534086934,17944.53497466533,20652.205726190507,21173.76694890118,19484.61718229945,0.9766939878463745,164950140.0,1.5987448692321777,157925132.0,1.4027087688446045,,
68,,,,,,,,,,,,1.2781868891421597e-07,65119585.0,0.6012382507324219,77965072.0,0.6803200244903564,140274604.0,1.386582851409912,,,152624793.0,1.6091749668121338,162118299.0,1.8766753673553467,140404670.0,1.371699571609497,95928038.0,0.9071750640869141,27469.53712550641,23696.373053669056,27851.91585556889,20277.97051404562,26461.372342222137,25849.38734751941,23245.96385797265,18199.098913581278,20844.7878966513,21437.159065990498,19658.394014302645,0.9764138189229098,148321336.0,1.554128885269165,,,132291348.0,1.24226975440979
69,,,,,,,,,,,,1.0606966925827558e-07,,,57197303.0,0.6778550148010254,127336466.0,1.6866965293884277,114808116.0,1.3903343677520752,103127299.0,1.2063102722167969,145120356.0,2.187483310699463,,,127299479.0,1.6643357276916504,27914.876557604184,24016.980411443874,28257.43843765927,20514.11899134412,26899.69043693409,26221.33445890181,23570.50839263559,18422.17872565355,21153.08557236397,21767.688928322532,20006.445273753652,0.9771236939863726,133942406.0,1.8480627536773682,137458145.0,1.929110050201416,106953096.0,1.2427215576171875
