,sta0_datasz,sta10_datasz,sta2_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta3_datasz,sta7_datasz,sta8_datasz,sta9_datasz,sta1_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta0,consumption_sta2,consumption_sta6,consumption_sta1,consumption_sta5,consumption_sta7,consumption_sta3,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
45,,,,,,,,,,,,,,,,,,,,,,461971596.0,13.448316097259521,454553768,13.161965608596802,18571.223368570467,20428.55125813665,21004.659580681895,20509.170215267608,16767.237032072666,18544.998287053695,18490.15080849252,15858.618296864877,18575.592318423267,17146.184598485488,18023.55597243469,0.9879468408497897,356271121.0,9.839972734451294,365779520.0,10.121481657028198,464596955.0,13.558205366134644,,
46,,,,,,,,,,,,,,,,,,395245265.0,10.610563516616821,,,,,577097216,20.60126781463623,18924.044292374707,21021.926082884238,21606.168459971035,21151.85509918795,17248.111484501063,18964.370528496973,18970.651547214846,16315.054341999547,18990.67718425099,17582.689057945958,18464.02369181597,0.9879937280308116,369991118.0,9.814255952835083,377752695.0,10.03581190109253,462916173.0,13.432466506958008,,
47,,,,,,,,,,,,,,246485392.0,4.0449957847595215,,,593191597.0,10.882664680480957,,,652780861.0,12.973868131637573,784139900,20.663404941558838,19525.068517040858,21621.43288137746,22191.08190099584,21790.78807595938,17767.105692547815,19569.539571235036,19595.293837448586,16802.102745035227,19510.83324959999,18100.689773346017,19035.814296212404,0.9875631657513705,521845710.0,9.205079555511475,540755086.0,9.581336975097656,635111167.0,12.257531642913818,567283460.0,10.177697658538818
48,,,,,,,,,,,,,,217362846.0,3.886624336242676,,,,,,,587866842.0,13.119615316390991,586833398,13.086170673370361,20006.34970286704,22006.501728790692,22614.05990615463,22180.272191925593,18100.467073660537,20090.57859546851,19951.406743273525,17164.161817372194,19894.327505976642,18458.62486085856,19405.804976106487,0.9874647639014504,455841363.0,8.863873958587646,470838211.0,9.211438179016113,554622603.0,11.82122254371643,496791758.0,9.877312660217285
49,,,,,,,,,,,,,,,,,,452670411.0,10.949861526489258,,,514084499.0,13.009596347808838,515138146,13.045937299728394,20433.945064790143,22399.310890322755,23008.182607102022,22578.429859736134,18424.04790663913,20538.99834744078,20300.259080313845,17469.37484804714,20280.133006843,18814.169951207747,19768.404868073863,0.9883787415244363,425307505.0,10.162110090255737,430482113.0,10.325685739517212,529313953.0,13.706141710281372,,
50,,,,,,,,,,,,,,,,,,453301146.0,10.968103408813477,,,513138762.0,12.97461223602295,514463832,13.023149728775024,20745.53726465749,22798.198612851145,23432.404382522396,22961.74464301447,18754.79182220066,20867.75718618592,20720.719161695375,17691.89674317569,20668.23158373179,19171.386702159023,20109.479565353304,0.98821467703039,419792138.0,10.037598133087158,428111270.0,10.24628210067749,530286362.0,13.755544185638428,,
51,,,,,,,,,,,,,,,,,,,,,,465640959.0,13.50394344329834,455664483,13.127833604812622,21045.077692792158,23188.645016228475,23882.18306340542,23358.747477192643,19028.60855782249,21202.0697778251,21075.436350314576,17998.58630135535,21049.346343819863,19510.65559893305,20459.071733598834,0.9883927323601462,360178644.0,9.857850790023804,365235576.0,10.0063157081604,467424828.0,13.578530550003052,,
52,,,,,,,,,,,,,,177133213.0,3.7420449256896973,,,,,,,626499983.0,20.610271453857422,490688136,12.738816976547241,21698.770249718444,23690.395175420766,24423.928183192394,23878.763364664967,19497.596142383634,21621.436175545383,21531.659247829102,18447.407827514522,21629.066048659846,20021.445257603926,20986.99610955927,0.9880750287662853,406664730.0,9.897348642349243,412588177.0,10.0714590549469,510519872.0,13.646289348602295,,
53,,,,,,,,,,,,,,,,,,392330905.0,10.680989503860474,,,,,448099683,13.02768325805664,22138.828985280004,24075.319881848627,24809.824349201146,24291.150314280258,19810.75540856321,21887.283278258335,21916.675665418563,18744.35879292476,21962.133713514013,20376.195666191466,21340.616743324437,0.9880567355589434,366947974.0,9.86992621421814,373453085.0,10.075949668884277,456707693.0,13.43701982498169,,
54,,,,,,,,,,,,,,,,,,485578713.0,10.79052734375,,,,,539731529,13.279672861099243,22430.612430020046,24503.082015658238,25223.743854584005,24672.8584214711,20171.241705858323,22299.09926496109,22230.51135302623,19092.0137418275,22279.3501129759,20626.792491797656,21717.44875480692,0.9884311069141735,472503124.0,10.365092515945435,426639167.0,9.06892728805542,508441142.0,11.713611841201782,452594300.0,9.716044664382935
55,,,,,,,,,,,,,,,,,,448036085.0,10.884574890136719,,,510972569.0,13.0729660987854,509219827,12.985729694366455,22792.322613026718,24949.286097257704,25641.63484575376,25082.890850021224,20528.195131951154,22707.08391989814,22644.084255079193,19410.93052208855,22669.990184303686,20968.995236258048,22074.654139377693,0.9885794737122275,418739163.0,10.091488361358643,428253726.0,10.335196256637573,525870296.0,13.773359298706055,,
