,sta0_datasz,sta10_datasz,sta1_datasz,sta4_datasz,sta2_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta5,consumption_sta7,consumption_sta0,consumption_sta1,consumption_sta3,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
34,,,,,,,,,,,,,,,,554816328.0,11.127868413925171,611089683.0,13.244551420211792,612424031,13.296811819076538,14292.291351381898,15566.573163967605,15988.645487594536,15790.629797174202,14388.264105768487,14232.290511436442,14203.585866491758,13221.084670420883,12869.354158773802,12241.583145457022,13971.278272495781,0.9873903773047707,468756307.0,9.034315586090088,493598895.0,9.55709171295166,582252294.0,12.066359281539917,513796231.0,10.007878541946411,,
35,,,,,,,,,,,,,,,,451953922.0,10.91836953163147,510973546.0,12.986241817474365,514315212,13.11783766746521,14576.576403978477,16027.079485176788,16449.98634129937,16202.10552573898,14794.453348204632,14657.184880389852,14577.015637748767,13565.482764680764,13201.12067460636,12555.697102544003,14338.430687442851,0.988163021477786,416921662.0,9.987655878067017,437850320.0,10.541960716247559,526579219.0,13.712008953094482,,,,
36,,,,,,,,,,,,,,,,,,485813575.0,12.847114086151123,489323577,12.983575820922852,14970.286202173878,16441.655470298076,16859.231061736566,16626.698553232305,15082.203868051314,15020.371994934765,14967.418584174784,13929.714076601078,13529.124819247434,12864.959332880539,14692.09425151997,0.9876145991412076,394038542.0,9.76647686958313,412777386.0,10.310627937316895,499694277.0,13.46508002281189,,,169814995.0,3.6515049934387207
37,,,,,,,,,,,,,,,,,,490402981.0,12.829490184783936,492179771,12.903231143951416,15483.359350586528,16861.569248828615,17270.627310783035,17050.91769239031,15368.18879652616,15349.656364433251,15355.78026518363,14280.551606353249,13854.718208289789,13174.357873402823,15043.225045900448,0.9881595915014093,397258505.0,9.789124011993408,416014133.0,10.337743997573853,505252003.0,13.5015389919281,,,173287582.0,3.6989500522613525
38,,,,,,,,,,,,,,,,556020122.0,11.146588325500488,609804652.0,13.131502151489258,612572894,13.262716293334961,15882.162146125487,17246.5730854759,17694.923182132734,17474.863355977268,15780.36619192637,15735.426812873053,15731.96741490825,14629.392268386782,14221.863632241586,13527.63471072302,15426.68298436499,0.9875278201970187,528668935.0,10.379477500915527,496601206.0,9.596903800964355,587956930.0,12.221236228942871,512174836.0,9.934544324874878,,
39,,,,,,,,,,,,,,,,450156501.0,10.914413928985596,509480751.0,12.95834732055664,514931970,13.161331415176392,16178.242496770554,17626.481844101814,18130.22025048897,17915.51877411589,16189.917954576727,16148.748663499986,16126.118038275112,15006.24450702056,14566.210962626705,13835.035690474646,15802.287262895194,0.9881399111314253,415179235.0,9.964786529541016,434733872.0,10.507641553878784,524972716.0,13.630562543869019,,,,
40,,,,,,,,,,,,,,,,,,461150064.0,13.458170175552368,458767563,13.377188444137573,16455.761025357107,18041.249132765304,18601.442644066472,18344.649689921913,16477.733556928568,16434.17638730053,16499.96239649591,15263.741149791847,14885.433873230046,14146.658637485556,16152.922171536371,0.9880390058864247,350720599.0,9.696959972381592,369746002.0,10.276058673858643,462495947.0,13.511162996292114,,,,
41,,,,,,,,,,,,,,,,527896232.0,10.637270212173462,,,582748936,13.057801008224487,16931.46128781251,18434.214725373047,19047.963400305118,18737.55354489853,16865.524174478487,16790.200089165646,16864.654030089,15618.203001559383,15240.014997669812,14495.619165623411,16547.99422800424,0.9878053123300726,461272745.0,8.855550527572632,485535561.0,9.413322925567627,560035615.0,11.921308994293213,501466795.0,9.78443694114685,218798696.0,3.837280750274658
42,,,,,,,,,,,,,,,,554337753.0,11.095754861831665,610881432.0,13.199673891067505,613220964,13.31406044960022,17348.239661200296,18836.479744915745,19459.148463893915,19123.28098178976,17377.316725452358,17195.423528724663,17230.632815305402,15942.64419794362,15614.995055942443,14873.024785050933,16940.865608573553,0.987606715072285,468848470.0,9.025077819824219,495925794.0,9.60378360748291,585683559.0,12.173396825790405,518062150.0,10.076058864593506,,
43,,,,,,,,,,,,,,,,451227544.0,10.940488338470459,509929298.0,12.949479818344116,515580895,13.17851185798645,17714.482686581126,19250.280004544504,19883.50095734697,19528.134889745714,17778.203724434174,17590.372848421535,17524.75266915715,16284.106974759441,15951.036026697053,15201.360802211055,17289.963685039897,0.988435831936923,415029944.0,9.963634967803955,434711900.0,10.482412576675415,527289361.0,13.744260311126709,,,,
