,sta0_datasz,sta10_datasz,sta2_datasz,sta3_datasz,sta5_datasz,sta4_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,sta1_datasz,host_consumption_sta4,training_time_sta4,host_consumption_sta8,training_time_sta8,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta0,consumption_sta5,consumption_sta3,consumption_sta7,consumption_sta1,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3
34,,,,,,,,,,,,,,,,472218701.0,10.71484088897705,,,538513453,12.815614223480225,543462536,13.012742042541504,22415.034709506534,19829.516972736972,23999.714111202302,22669.818902436178,21451.083901096696,18085.29482916599,14276.908085821424,16876.957581620412,15452.101147302932,15276.051368385137,13363.601539033716,0.9876575036482378,440006747.0,9.863982915878296,450857122.0,10.133378505706787,552061148.0,13.332651138305664
35,,,,,,,,,,,,,,,,474489630.0,10.684741258621216,,,539430443,12.771843910217285,545635016,13.033582925796509,23082.43208622112,20287.711283917415,24503.235784121807,23187.206040891382,22053.109466718273,18500.288536379627,14634.726852593623,17375.072603344823,15894.926871047739,15632.783835029295,13672.429528672485,0.9877148108048872,442263150.0,9.889624118804932,455095270.0,10.201502561569214,554953108.0,13.380826711654663
36,,,,,,,,,,,,,,,,470605851.0,10.71335244178772,,,534977695,12.784822463989258,673732711,20.58332586288452,23863.637433425745,21114.023630690135,25326.75233968419,24098.844051949596,22755.051412593824,19243.887650311324,15129.983576195362,17964.586212575283,16435.04921563252,16243.553234579285,14139.445632753872,0.9877473441037264,435740217.0,9.82368278503418,450211860.0,10.178475856781006,547984498.0,13.322717666625977
37,,,,,,,,,,,,,,,,470512834.0,10.7362539768219,,,533343422,12.72438383102417,673735336,20.576528072357178,24652.25647602591,21825.393103212657,26261.51073685768,24866.714469414015,23611.058635865316,19865.764286829737,15699.94092436282,18538.340716825882,17054.951268906305,16762.75161372887,14672.042377216285,0.9878964099017057,439617222.0,9.911389827728271,448442150.0,10.152202844619751,550043330.0,13.346685409545898
38,,,,,,,,,,,,,,,,468985372.0,10.684263467788696,,,534814488,12.810425281524658,539572532,13.003601312637329,25300.695150968022,22260.607358545007,26820.701757712104,25384.97035083269,24124.788446574985,20374.578393461277,16031.247274110247,19022.616349761254,17429.86652566547,17190.636656350616,14971.527331864363,0.9877612482417714,436091535.0,9.844383478164673,450652594.0,10.208587408065796,548612610.0,13.348944664001465
39,,,,,,,,,,,,,,,,469183736.0,10.710517644882202,,,535233554,12.820472240447998,539087243,12.97716736793518,25814.861917818092,22844.05000248283,27513.267341449657,26016.16700596001,24629.13154450442,20795.588139989148,16455.011823356228,19415.477520053613,17777.099358876276,17551.270574659182,15372.595075767938,0.9878960197622125,435510787.0,9.829821586608887,449354989.0,10.175530195236206,549271726.0,13.381922483444214
40,,,,,,,,,,,,,,,,470236040.0,10.660805225372314,,,535618746,12.760998249053955,542995558,13.064194679260254,26470.710726567617,23289.955938462917,28069.419622818514,26519.9879997419,25198.77612386876,21219.389796623087,16779.765335511966,19919.14778584412,18218.589179724222,17924.70385679762,15715.751851875773,0.9881905534050681,439905429.0,9.878262996673584,449942207.0,10.13491153717041,550409480.0,13.344231367111206
41,,,,,,,,,,,,,,,,469841266.0,10.624375343322754,,,534266637,12.667844533920288,543680005,13.032248497009277,27013.916944367924,23932.43016155873,28630.070195054286,27188.211672006164,25705.09209017009,21745.4273281912,17119.347122191397,20342.951314629296,18583.208143704796,18366.052045358334,16029.411735238918,0.9881685972213745,438597327.0,9.82773756980896,451467960.0,10.132102966308594,551004815.0,13.292951107025146
42,,,,,,,,,,,,,,,,472547374.0,10.70918607711792,,,535983674,12.738685131072998,543453565,13.041426420211792,27545.50363060208,24383.644800282837,29358.661219541722,27745.012095847724,26333.19194559624,22159.549575712037,17523.27661848992,20738.85710026186,19040.99624464776,18727.954515980447,16423.058762955658,0.9880585507913069,439926486.0,9.842623710632324,452837952.0,10.158794403076172,552218008.0,13.358028650283813
43,,,,,,,,,,,,,,,,470766434.0,10.64958906173706,,,534068091,12.719076871871948,543334363,13.09488582611084,28217.354710322288,24856.186071984965,29943.41177484539,28280.31681179515,26830.00767275075,22683.97190377967,17860.476735169006,21220.15156757663,19402.331900154513,19179.37942469527,16731.739997849178,0.9879568598487161,436469464.0,9.811246871948242,450087532.0,10.142757177352905,550380732.0,13.3481764793396
