,sta0_datasz,sta10_datasz,sta2_datasz,sta1_datasz,sta4_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta1,training_time_sta1,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta0,consumption_sta7,consumption_sta1,consumption_sta3,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta5,training_time_sta5,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
45,,,,,,,,,,,,,,,,,,552570851.0,11.033548593521118,,,471202163,9.011856079101562,615128369,13.268489360809326,18643.643997043717,20165.124499400183,21039.843158511474,18640.178796564374,20680.275510278883,18606.89843000265,18563.69321445419,16937.086906203265,17192.724646152652,15954.223103661145,18297.56363637924,0.9877861358902671,489353301.0,9.387184619903564,615080213.0,13.266799449920654,587143516.0,12.159169912338257,518729751.0,10.056910991668701
46,,,,,,,,,,,,,,,,,,451377384.0,10.901134014129639,,,417428619,9.96557092666626,515303002,13.085681915283203,18945.249010288062,20552.89060120708,21486.739388145277,19088.067899847036,21082.885872037932,19026.77441129177,18952.754622809556,17267.113772045064,17536.3308797398,16284.12874196791,18665.795376281534,0.9877751144495878,431157587.0,10.326931238174438,511607882.0,12.94623613357544,525115721.0,13.530635356903076,,
47,,,,,,,,,,,,,,167992185.0,3.6210474967956543,,,,,,,400447583,9.89698076248169,487913790,12.813992261886597,19374.35523736671,20932.499287839604,21930.145162925062,19410.90687478814,21475.4082522362,19382.909111819718,19355.98066062939,17513.419029840305,17898.41035994518,16579.357123970556,19015.836991498083,0.9882223335179415,408553946.0,10.122964859008789,486584204.0,12.759862422943115,500398866.0,13.387127161026001,,
48,,,,,,,,,,,,,,,,,,,,,,299325223,9.613827228546143,408087151,14.34108853340149,19768.27675592435,21304.845676490517,22388.037557605865,19696.990827732167,21846.94111595189,19644.856846998267,19685.014837509436,17840.8672870435,18209.28495235444,16892.006183091886,19366.768069723963,0.9883114153688605,307567694.0,9.887147188186646,,,384131891.0,13.076420545578003,,
49,,,,,,,,,,,,,,,,,,445583759.0,10.89962887763977,,,414366065,10.042155742645264,510765965,13.148119926452637,20047.278848647467,21709.67246488546,22738.759504775106,19982.10105043712,22236.109505734483,19978.04905430483,20014.559080146646,18165.322740685257,18546.63269862982,17186.746051715876,19717.648305523122,0.988164560361342,425369272.0,10.327894926071167,504222342.0,12.893059253692627,522175238.0,13.695711612701416,,
50,,,,,,,,,,,,,,,,,,554977278.0,11.072247505187988,,,469454059,8.98487138748169,613787491,13.259079933166504,20342.590610979307,22082.27459024994,23213.475545062734,20381.408177392306,22685.232638578793,20386.421979260926,20386.524882159923,18506.699447049516,18887.583403486125,17540.54379100057,20116.544598640987,0.9879247166893699,484732585.0,9.31178593635559,611806905.0,13.177731990814209,586377893.0,12.151087999343872,518690505.0,10.053627252578735
51,,,,,,,,,,,,,,237051334.0,3.9190497398376465,,,586820092.0,10.88749361038208,,,512869415,9.145665168762207,650538984,13.190025329589844,20765.688680090665,22447.19856222398,23735.974297970224,20921.669921440094,23133.942762900147,20810.664496439505,20792.759287637302,18873.624939682555,19244.710580397877,17909.662227669378,20524.589279660828,0.988019428469918,531473554.0,9.513608455657959,645366939.0,12.95229196548462,627369305.0,12.23073124885559,564034628.0,10.227250099182129
52,,,,,,,,,,,,,,259948431.0,5.2204270362854,,,484100567.0,10.540511846542358,,,467851768,10.12608003616333,551274040,12.803645372390747,21292.8640045355,22839.027119291964,24153.07131532769,21324.03501532681,23579.994643449456,21241.333966721046,21201.87237835767,19307.591071446263,19626.330115915913,18230.393397231426,20891.004690357564,0.9880442836067893,476565552.0,10.345990419387817,545861944.0,12.584640502929688,569984441.0,13.665132284164429,,
53,,,,,,,,,,,,,,,,,,448955088.0,10.868650436401367,,,416861787,9.998181343078613,639892038,20.639832496643066,21852.651558708778,23322.29937649269,24717.44871543719,21797.897417184973,24073.08035818655,21850.548514996524,21776.261372423312,19735.041189161453,20147.87775227662,18678.897387700195,21416.368801007568,0.9880769957195629,427504643.0,10.271124601364136,510454809.0,12.97581696510315,524638305.0,13.61604905128479,,
54,,,,,,,,,,,,,,,,,,,,,,299658412,9.653425216674805,406892391,14.391488313674927,22176.625148164723,23884.84600368761,25372.523049785115,22126.98278988374,24689.118025119707,22257.493596011176,22152.430441040644,20136.291777917686,20543.381078185408,19045.140067816497,21850.54414003053,0.9882953763008118,306633553.0,9.895854234695435,,,506287644.0,20.584150314331055,,
55,,,,,,,,,,,,,,212761296.0,3.7961268424987793,,,,,,,452954223,8.831853866577148,712836005,20.62039065361023,22792.990861816746,24343.42997949747,25898.03656133216,22781.758924483132,25195.69068495007,22668.180403704686,22642.823292924902,20617.115670837942,21036.487301320016,19514.53089959236,22441.53591016238,0.988340437412262,468446921.0,9.174976348876953,584848051.0,12.973777532577515,554388229.0,11.804562091827393,495681226.0,9.853565692901611
56,,,,,,,,,,,,,,,,,,450501837.0,10.880743265151978,,,417122468,9.985772132873535,515434166,13.13149094581604,23216.855460991053,24749.720517094967,26357.91251406501,23190.335622990708,25615.47576957998,23017.131977327757,23010.83224392538,20937.71935770768,21385.222024470066,19805.45238650909,22788.216213867065,0.9881212386217985,429524169.0,10.31067442893982,509774512.0,12.93540620803833,524697326.0,13.539655208587646,,
57,,,,,,,,,,,,,,,,,,451554936.0,10.913095235824585,,,420447654,10.037619829177856,512839751,13.033727169036865,23501.73362321495,25174.697865809692,26751.02414976994,23478.246887439673,26051.1621099128,23430.296322129303,23398.914274244966,21257.269829875597,21659.382559749727,20117.49408071265,23139.330524962923,0.9879581223834645,430036863.0,10.294727563858032,508868754.0,12.878533363342285,523957215.0,13.586074113845825,,
58,,,,,,,,,,,,,,,,,,449790902.0,10.80130672454834,,,421639301,10.025025606155396,637648331,20.61213493347168,23855.857992724643,25787.412383542214,27333.234238077708,23818.762690011223,26613.33057528159,23957.970797832477,23878.665865351704,21742.39436328384,22161.9779142123,20572.08394566774,23572.764590066363,0.9881007725542242,432207756.0,10.29722285270691,513044585.0,12.962594747543335,524763855.0,13.50289249420166,,
