,sta0_datasz,sta10_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta6_datasz,sta8_datasz,sta5_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,host_consumption_sta1,training_time_sta1,consumption_sta8,consumption_sta10,consumption_sta4,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta1,consumption_sta5,consumption_sta0,consumption_sta3,consumption_sta7,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
54,,,,,,,,,,,,,,,,,,551953299.0,13.534788608551025,554750594,13.637497901916504,467472009,10.38253903388977,24543.50135152906,25215.200599457596,22396.237250172027,24814.68571976466,22377.85182016456,22355.65519382615,19179.533402282857,22263.397912636523,20375.57175463917,21875.2436916934,20653.029773915514,0.9881037148562345,419237025.0,8.980257511138916,503949638.0,11.617425918579102,446842240.0,9.686254024505615,,
55,,,,,,,,,,,,,,,,449145395.0,10.89576268196106,506879562.0,12.909733057022095,514718897,13.208930015563965,416554598,10.008146524429321,24852.20253572526,25664.000031576452,22695.568242896534,25154.136710522693,22769.12528242415,22718.27392983568,19505.108967065717,22651.51572443251,20721.644864461734,22262.53694047017,21003.204847998273,0.9882870858365839,428608156.0,10.315466403961182,522960637.0,13.566306352615356,,,,
56,,,,,,,,,,,,,,,,477570371.0,10.511443853378296,540011862.0,12.634578227996826,678808138,20.632838010787964,461213724,10.09901762008667,25473.791594104398,26285.522532960676,23376.27157456092,25761.913692244478,23185.528939988053,23246.588041204745,19964.379047130027,23247.639563001507,21204.96400260701,22786.471591492842,21453.06567425208,0.9882885867899115,473133005.0,10.406098365783691,563866965.0,13.721567630767822,,,197224165.0,3.799717664718628
57,,,,,,,,,,,,,,,,549089903.0,11.020863771438599,605061134.0,13.150229930877686,608719633,13.325248003005981,462790624,8.923350095748901,26087.895119268163,26884.35138690449,23847.333393966786,26357.129354119283,23849.95792583824,23866.871747354646,20466.41894959337,23748.958015867414,21738.048265806185,23272.568747172885,21930.902268520284,0.9884146018461748,474164741.0,9.176632404327393,728794887.0,20.638020992279053,518479386.0,10.151978731155396,,
58,,,,,,,,,,,,,,,,,,456280204.0,13.456864595413208,458506578,13.559205293655396,353238719,9.857905864715576,26472.117409017337,27264.976695633482,24140.353067135173,26743.019655266377,24195.369495920833,24216.808056537153,20778.64324043613,24120.886418757687,22066.796257161208,23629.114080849846,22246.937975850207,0.9882310303774747,363290207.0,10.16295862197876,456361686.0,13.456573724746704,,,,
59,,,,,,,,,,,,,,,,,,490491176.0,12.8103928565979,496199779,13.052344799041748,402439094,9.842485427856445,26872.22691665008,27693.537975487372,24565.286669027548,27130.40690419762,24527.4594432123,24521.825686001852,21027.4846025804,24500.791890840395,22400.459093488775,23980.692964190202,22605.224405618213,0.9882191148671237,412844707.0,10.150142669677734,503361932.0,13.387624502182007,,,169421380.0,3.6132664680480957
60,,,,,,,,,,,,,,,,549866878.0,11.058609247207642,605518530.0,13.147714614868164,730168724,20.653074979782104,526482051,10.388815879821777,27450.670695499794,28244.689330690853,25131.02794028449,27726.157150735515,25183.201794415152,25090.421770307636,21513.92732955412,25082.313952776633,22873.629996010248,24582.058259500907,23114.150089599614,0.9881927100094882,477899472.0,9.22498631477356,578279647.0,12.054563760757446,513900906.0,10.032665967941284,,
61,,,,,,,,,,,,,,,,,,458222704.0,13.405128002166748,460812236,13.51595425605774,357360108,9.88064432144165,27736.16436699437,28659.08477153613,25403.507678281672,28073.74161291252,25603.851980691426,25427.205060271077,21809.520016656927,25455.145336205005,23189.528134400025,24938.698981137408,23437.735395365267,0.9883162596008994,366895301.0,10.180259943008423,459780500.0,13.462051630020142,,,,
62,,,,,,,,,,,,,,,,417558563.0,10.221676588058472,,,482320664,12.83890151977539,403863590,9.844726800918579,28121.369615197353,29054.393932725383,25806.908581654596,28504.504432631995,25889.020514324053,25828.42306364917,22112.17696182979,25787.52267061651,23513.5598244884,25292.974711377705,23822.389376263513,0.9881806373596191,416532991.0,10.197956562042236,492755514.0,13.304297685623169,,,173036178.0,3.654963254928589
63,,,,,,,,,,,,,,,,,,462076881.0,13.418864011764526,462179847,13.432807445526123,354379220,9.805375814437866,28518.24958775774,29458.656727705904,26219.607380754773,28920.689254208628,26174.54908825657,26126.89327733093,22424.715053482312,26132.87787425907,23839.959953764544,25646.611246343335,24081.862006458992,0.988362577828494,367254187.0,10.196314334869385,461272196.0,13.386412858963013,,,,
64,,,,,,,,,,,,,,,,636961138.0,20.623291015625,510194311.0,12.97521686553955,636943499,20.621731519699097,418283292,10.035871028900146,29129.440297654688,30090.917557858458,26660.04866112544,29516.900066331076,26511.094974474247,26686.965025984075,22874.899977254445,26630.71298900372,24317.20335738489,26084.60984969522,24585.348515145703,0.9882235581224615,428034122.0,10.278846740722656,523405398.0,13.577914476394653,,,,
65,,,,,,,,,,,,,,,,,,553572924.0,13.515177965164185,556058330,13.637957096099854,410500597,8.718426942825317,29524.152182049922,30477.125313994617,26925.554793747287,29918.304122307207,26905.50446010914,27036.299182067523,23231.1599420033,27005.582505920793,24677.659466308196,26446.67864632264,24915.983993936345,0.9885040846737948,421146139.0,8.963703870773315,509419533.0,11.748568058013916,446888382.0,9.599101781845093,,
66,,,,,,,,,,,,,,,,,,581182655.0,13.02693772315979,711265757,20.672179698944092,450864385,8.803004741668701,30145.38537185304,30949.518027037266,27584.745034191415,30531.142844271762,27659.602965367914,27505.659803817103,23649.728807447515,27588.44245731243,25119.80749343064,27068.95761214988,25438.902261073345,0.9883433255282316,462695288.0,9.090521097183228,550225642.0,11.795214414596558,494146257.0,9.849080562591553,213387515.0,3.825439929962158
67,,,,,,,,,,,,,,,,386695970.0,10.638427019119263,,,449911140,13.218677043914795,360340264,9.80603837966919,30567.34722859306,31402.598423250027,27993.592218803824,30865.576088811362,28053.313123570428,27843.65404100858,23948.490601142636,27933.917284598363,25437.15594652321,27415.895895044283,25785.783062013437,0.9881772778250955,370316923.0,10.093078374862671,453132080.0,13.354007482528687,,,,
68,,,,,,,,,,,,,,,,388537397.0,10.560611963272095,,,450457892,13.118476390838623,363468674,9.792422533035278,30894.227587751524,31840.884877580385,28295.944624990014,31294.701768031136,28337.829414439188,28253.918892853035,24256.868266192418,28235.519519509628,25762.98224801298,27768.641350902642,26140.561002920233,0.9883912584998391,377087719.0,10.197619199752808,455787102.0,13.345659494400024,,,,
69,,,,,,,,,,,,,,,,449870492.0,10.86205530166626,506897201.0,12.900235414505005,634414941,20.622741222381592,420863974,10.077943801879883,31495.279297251738,32414.702908110296,28671.009604421546,31909.169052261914,28761.923789761255,28775.226801860197,24714.04191737958,28674.124477058995,26248.777686609148,28293.22639272999,26587.92514722122,0.9883626645261591,431836846.0,10.361554622650146,521659309.0,13.569925308227539,,,,
